Date,Price
03 November 2015,396.5
02 November 2015,359.3
01 November 2015,323
31 October 2015,311.2
30 October 2015,327.1
29 October 2015,313.6
28 October 2015,303.5
27 October 2015,294.7
26 October 2015,285.1
25 October 2015,287.9
24 October 2015,282.6
23 October 2015,276.9
22 October 2015,274.4
21 October 2015,267.1
20 October 2015,269.8
19 October 2015,263.8
18 October 2015,261.7
17 October 2015,269.6
16 October 2015,262.9
15 October 2015,254.4
14 October 2015,252.3
13 October 2015,248.8
12 October 2015,245.4
11 October 2015,247.6
10 October 2015,245.4
09 October 2015,244
08 October 2015,242.6
07 October 2015,243
06 October 2015,246.1
05 October 2015,240.1
04 October 2015,238.3
03 October 2015,238.6
02 October 2015,236.7
01 October 2015,237.1
30 September 2015,235.9
29 September 2015,236.7
28 September 2015,238.9
27 September 2015,232.5
26 September 2015,234.3
25 September 2015,235
24 September 2015,233.8
23 September 2015,229.9
22 September 2015,230
21 September 2015,226.3
20 September 2015,231.1
19 September 2015,231.1
18 September 2015,232.2
17 September 2015,232.7
16 September 2015,228.6
15 September 2015,229.5
14 September 2015,229.9
13 September 2015,230.2
12 September 2015,235.6
11 September 2015,239.9
10 September 2015,238.1
09 September 2015,237.4
08 September 2015,243.2
07 September 2015,239.6
06 September 2015,239.9
05 September 2015,233.7
04 September 2015,230.3
03 September 2015,226.2
02 September 2015,228.6
01 September 2015,227.2
31 August 2015,229.5
30 August 2015,228.4
29 August 2015,228.5
28 August 2015,231.6
27 August 2015,222.7
26 August 2015,225
25 August 2015,220.5
24 August 2015,211.4
23 August 2015,226.8
22 August 2015,229.5
21 August 2015,232.4
20 August 2015,234.7
19 August 2015,226
18 August 2015,246.7
17 August 2015,257.1
16 August 2015,257.1
15 August 2015,260.5
14 August 2015,265
13 August 2015,263.4
12 August 2015,267.7
11 August 2015,269
10 August 2015,263.3
09 August 2015,263.9
08 August 2015,258.6
07 August 2015,277.9
06 August 2015,278
05 August 2015,281.7
04 August 2015,284.3
03 August 2015,281.6
02 August 2015,281.4
01 August 2015,280.5
31 July 2015,283.7
30 July 2015,287
29 July 2015,288.4
28 July 2015,293.7
27 July 2015,293
26 July 2015,291.8
25 July 2015,288.7
24 July 2015,288.4
23 July 2015,275.5
22 July 2015,276.5
21 July 2015,275.1
20 July 2015,277.7
19 July 2015,273.2
18 July 2015,274
17 July 2015,279.6
16 July 2015,276.6
15 July 2015,283.4
14 July 2015,287
13 July 2015,290.4
12 July 2015,310.4
11 July 2015,292
10 July 2015,283.6
09 July 2015,269.1
08 July 2015,268.6
07 July 2015,266.2
06 July 2015,269.1
05 July 2015,270.1
04 July 2015,260.5
03 July 2015,255.4
02 July 2015,254.9
01 July 2015,257.6
30 June 2015,264.1
29 June 2015,257
28 June 2015,248.9
27 June 2015,250.7
26 June 2015,242.9
25 June 2015,242.6
24 June 2015,240.6
23 June 2015,243.8
22 June 2015,247.5
21 June 2015,244.1
20 June 2015,245
19 June 2015,244.1
18 June 2015,248.4
17 June 2015,247.4
16 June 2015,249.8
15 June 2015,237
14 June 2015,233.8
13 June 2015,232.5
12 June 2015,230.5
11 June 2015,229.9
10 June 2015,228.8
09 June 2015,229.6
08 June 2015,228.6
07 June 2015,223.5
06 June 2015,224.7
05 June 2015,225.3
04 June 2015,224.2
03 June 2015,225.6
02 June 2015,225.7
01 June 2015,223.1
31 May 2015,229.8
30 May 2015,233.2
29 May 2015,237
28 May 2015,237.3
27 May 2015,237.3
26 May 2015,237.8
25 May 2015,237.4
24 May 2015,241
23 May 2015,238.9
22 May 2015,240.4
21 May 2015,235.4
20 May 2015,234
19 May 2015,232
18 May 2015,232.6
17 May 2015,236.3
16 May 2015,236.2
15 May 2015,237.2
14 May 2015,236.9
13 May 2015,236.4
12 May 2015,241.6
11 May 2015,241.8
10 May 2015,240
09 May 2015,241.4
08 May 2015,243.7
07 May 2015,237.7
06 May 2015,230
05 May 2015,235.8
04 May 2015,239
03 May 2015,240
02 May 2015,235.3
01 May 2015,233.2
30 April 2015,235.8
29 April 2015,225.4
28 April 2015,225.8
27 April 2015,229
26 April 2015,218.7
25 April 2015,226.1
24 April 2015,231.1
23 April 2015,235.4
22 April 2015,233.8
21 April 2015,233.7
20 April 2015,224.2
19 April 2015,223
18 April 2015,223.4
17 April 2015,222.6
16 April 2015,228
15 April 2015,223
14 April 2015,218
13 April 2015,223.6
12 April 2015,235.9
11 April 2015,236.5
10 April 2015,234.7
09 April 2015,243.3
08 April 2015,244.6
07 April 2015,253
06 April 2015,255
05 April 2015,259.6
04 April 2015,252.9
03 April 2015,254.5
02 April 2015,252.6
01 April 2015,246.2
31 March 2015,244.1
30 March 2015,246.8
29 March 2015,242.1
28 March 2015,252
27 March 2015,247.2
26 March 2015,248
25 March 2015,246.4
24 March 2015,246.7
23 March 2015,265.5
22 March 2015,268.6
21 March 2015,259.7
20 March 2015,261.8
19 March 2015,260.9
18 March 2015,255.9
17 March 2015,285.4
16 March 2015,290.4
15 March 2015,284.9
14 March 2015,281.6
13 March 2015,287.2
12 March 2015,293.9
11 March 2015,295.6
10 March 2015,291.4
09 March 2015,290
08 March 2015,274.5
07 March 2015,274.9
06 March 2015,272.6
05 March 2015,275.2
04 March 2015,271.9
03 March 2015,280.6
02 March 2015,273.8
01 March 2015,257.9
28 February 2015,254.1
27 February 2015,253.5
26 February 2015,236.5
25 February 2015,237.3
24 February 2015,238.9
23 February 2015,238.8
22 February 2015,235.7
21 February 2015,244.4
20 February 2015,244.5
19 February 2015,241.9
18 February 2015,235.2
17 February 2015,243.2
16 February 2015,235.8
15 February 2015,233.3
14 February 2015,258.6
13 February 2015,236.2
12 February 2015,221.8
11 February 2015,218.8
10 February 2015,219.7
09 February 2015,220.3
08 February 2015,223.7
07 February 2015,227.7
06 February 2015,223
05 February 2015,216.5
04 February 2015,226.6
03 February 2015,227.4
02 February 2015,238.9
01 February 2015,225.3
31 January 2015,218.5
30 January 2015,231.8
29 January 2015,234
28 January 2015,236.2
27 January 2015,263.3
26 January 2015,269.2
25 January 2015,252.1
24 January 2015,248.2
23 January 2015,232.2
22 January 2015,232.7
21 January 2015,228.2
20 January 2015,210.6
19 January 2015,215.9
18 January 2015,210.6
17 January 2015,199.6
16 January 2015,206.9
15 January 2015,209.8
14 January 2015,164.9
13 January 2015,221.3
12 January 2015,269.3
11 January 2015,264.8
10 January 2015,273.4
09 January 2015,288
08 January 2015,282.7
07 January 2015,291.3
06 January 2015,282.3
05 January 2015,274.8
04 January 2015,264.7
03 January 2015,287.1
02 January 2015,315.2
01 January 2015,314.9
31 December 2014,318.2
30 December 2014,311.3
29 December 2014,314.1
28 December 2014,316.5
27 December 2014,315.3
26 December 2014,330
25 December 2014,319
24 December 2014,322.4
23 December 2014,335.3
22 December 2014,330.8
21 December 2014,322.6
20 December 2014,330.4
19 December 2014,317.8
18 December 2014,310.3
17 December 2014,320
16 December 2014,330.2
15 December 2014,345.4
14 December 2014,349.4
13 December 2014,348.2
12 December 2014,353.4
11 December 2014,347.7
10 December 2014,347.9
09 December 2014,352.2
08 December 2014,365
07 December 2014,376.5
06 December 2014,376.3
05 December 2014,377.6
04 December 2014,369.8
03 December 2014,377
02 December 2014,380.6
01 December 2014,378.6
30 November 2014,374.9
29 November 2014,376.3
28 November 2014,377.6
27 November 2014,368.8
26 November 2014,365.4
25 November 2014,376.4
24 November 2014,378.9
23 November 2014,365.9
22 November 2014,352
21 November 2014,351.8
20 November 2014,357.3
19 November 2014,381.4
18 November 2014,379.2
17 November 2014,384.7
16 November 2014,385.6
15 November 2014,374.9
14 November 2014,396.5
13 November 2014,428.7
12 November 2014,432
11 November 2014,365.4
10 November 2014,367.1
09 November 2014,362
08 November 2014,343.5
07 November 2014,341.9
06 November 2014,347.7
05 November 2014,338
04 November 2014,328
03 November 2014,324.2
02 November 2014,322.5
01 November 2014,325.4
31 October 2014,337.9
30 October 2014,344.9
29 October 2014,335.1
28 October 2014,351.1
27 October 2014,350.1
26 October 2014,348.7
25 October 2014,346.7
24 October 2014,355.1
23 October 2014,355.8
22 October 2014,378.9
21 October 2014,382.4
20 October 2014,380.4
19 October 2014,387.3
18 October 2014,390.9
17 October 2014,380.5
16 October 2014,379.8
15 October 2014,393.2
14 October 2014,397.1
13 October 2014,387.3
12 October 2014,373.2
11 October 2014,361.2
10 October 2014,361.7
09 October 2014,360.9
08 October 2014,350.9
07 October 2014,331.6
06 October 2014,331.5
05 October 2014,322.9
04 October 2014,335.3
03 October 2014,363.5
02 October 2014,375.1
01 October 2014,382.8
30 September 2014,388.2
29 September 2014,376.8
28 September 2014,379.1
27 September 2014,399
26 September 2014,404.5
25 September 2014,412.3
24 September 2014,423.8
23 September 2014,436.9
22 September 2014,404.1
21 September 2014,401.6
20 September 2014,411.5
19 September 2014,397.7
18 September 2014,424.3
17 September 2014,461.1
16 September 2014,466.8
15 September 2014,477.7
14 September 2014,477.7
13 September 2014,478.2
12 September 2014,477.7
11 September 2014,478.5
10 September 2014,479.7
09 September 2014,474.9
08 September 2014,475.7
07 September 2014,485.8
06 September 2014,484.5
05 September 2014,483.6
04 September 2014,491
03 September 2014,480
02 September 2014,478.9
01 September 2014,477.2
31 August 2014,481.8
30 August 2014,506
29 August 2014,512.6
28 August 2014,510.8
27 August 2014,515.2
26 August 2014,512.6
25 August 2014,502.9
24 August 2014,509.7
23 August 2014,497.7
22 August 2014,516.1
21 August 2014,517.9
20 August 2014,516.8
19 August 2014,485.1
18 August 2014,462.2
17 August 2014,485.5
16 August 2014,522
15 August 2014,496.5
14 August 2014,504.8
13 August 2014,542.1
12 August 2014,567.7
11 August 2014,575.9
10 August 2014,592.1
09 August 2014,589.5
08 August 2014,595.8
07 August 2014,592.8
06 August 2014,589.8
05 August 2014,588.8
04 August 2014,592.8
03 August 2014,588.9
02 August 2014,591.7
01 August 2014,598.8
31 July 2014,589.5
30 July 2014,564.6
29 July 2014,585.8
28 July 2014,587.9
27 July 2014,595
26 July 2014,596
25 July 2014,600.5
24 July 2014,601.9
23 July 2014,621.7
22 July 2014,622.5
21 July 2014,625.1
20 July 2014,621
19 July 2014,627
18 July 2014,627.5
17 July 2014,626.6
16 July 2014,614.8
15 July 2014,619.6
14 July 2014,618.3
13 July 2014,628
12 July 2014,635.9
11 July 2014,632.9
10 July 2014,618.4
09 July 2014,623
08 July 2014,615.3
07 July 2014,613.6
06 July 2014,626.7
05 July 2014,623
04 July 2014,624
03 July 2014,638
02 July 2014,645.7
01 July 2014,643.2
30 June 2014,635.1
29 June 2014,601.1
28 June 2014,597.6
27 June 2014,602.2
26 June 2014,582.7
25 June 2014,568.5
24 June 2014,588.8
23 June 2014,591.2
22 June 2014,603.6
21 June 2014,597
20 June 2014,590.8
19 June 2014,600.2
18 June 2014,606.2
17 June 2014,605.1
16 June 2014,599.1
15 June 2014,582.3
14 June 2014,583.4
13 June 2014,610.3
12 June 2014,597.1
11 June 2014,643
10 June 2014,655.6
09 June 2014,644.3
08 June 2014,651
07 June 2014,651.7
06 June 2014,650.4
05 June 2014,660.2
04 June 2014,638.9
03 June 2014,669.4
02 June 2014,655.5
01 June 2014,649.8
31 May 2014,627.9
30 May 2014,612.3
29 May 2014,564.4
28 May 2014,570.8
27 May 2014,570.1
26 May 2014,582
25 May 2014,570.4
24 May 2014,520.5
23 May 2014,518.1
22 May 2014,515.4
21 May 2014,488.8
20 May 2014,484.6
19 May 2014,443.9
18 May 2014,450.1
17 May 2014,452.8
16 May 2014,453.6
15 May 2014,448.1
14 May 2014,442.6
13 May 2014,433.9
12 May 2014,438.2
11 May 2014,433.2
10 May 2014,451.9
09 May 2014,445.5
08 May 2014,441.1
07 May 2014,446.5
06 May 2014,432.2
05 May 2014,430.9
04 May 2014,436
03 May 2014,438.6
02 May 2014,453.7
01 May 2014,460.1
30 April 2014,445.6
29 April 2014,446.1
28 April 2014,441.9
27 April 2014,443.2
26 April 2014,457.9
25 April 2014,464.5
24 April 2014,500.3
23 April 2014,487.3
22 April 2014,487.9
21 April 2014,495.2
20 April 2014,498.5
19 April 2014,506
18 April 2014,485.5
17 April 2014,502
16 April 2014,537
15 April 2014,526.4
14 April 2014,478.4
13 April 2014,427.6
12 April 2014,437.6
11 April 2014,435.1
10 April 2014,384.6
09 April 2014,457.3
08 April 2014,466.6
07 April 2014,462.4
06 April 2014,455.7
05 April 2014,456.6
04 April 2014,444.4
03 April 2014,436.3
02 April 2014,424.4
01 April 2014,463.5
31 March 2014,444.7
30 March 2014,446.9
29 March 2014,477.1
28 March 2014,482.6
27 March 2014,460.5
26 March 2014,562.5
25 March 2014,562.9
24 March 2014,567.6
23 March 2014,551.2
22 March 2014,564.3
21 March 2014,549.6
20 March 2014,566
19 March 2014,595
18 March 2014,598.9
17 March 2014,606.4
16 March 2014,619.1
15 March 2014,624
14 March 2014,614
13 March 2014,625
12 March 2014,619.4
11 March 2014,608.7
10 March 2014,613
09 March 2014,627
08 March 2014,609.2
07 March 2014,616.7
06 March 2014,648.3
05 March 2014,658.3
04 March 2014,661.8
03 March 2014,662.2
02 March 2014,544.6
01 March 2014,557.4
28 February 2014,573.9
27 February 2014,596.5
26 February 2014,593.1
25 February 2014,135.8
24 February 2014,174
23 February 2014,310.2
22 February 2014,255.6
21 February 2014,111.6
20 February 2014,111.9
19 February 2014,261.5
18 February 2014,294
17 February 2014,272.3
16 February 2014,299.8
15 February 2014,371.1
14 February 2014,427.7
13 February 2014,451.4
12 February 2014,531.1
11 February 2014,579
10 February 2014,582.6
09 February 2014,659.6
08 February 2014,648.8
07 February 2014,695.7
06 February 2014,828.9
05 February 2014,904.5
04 February 2014,926.6
03 February 2014,931.7
02 February 2014,953.3
01 February 2014,940.4
31 January 2014,938.8
30 January 2014,941.4
29 January 2014,925.7
28 January 2014,932.7
27 January 2014,943.5
26 January 2014,"1,007.00"
25 January 2014,961
24 January 2014,916.5
23 January 2014,944.2
22 January 2014,951
21 January 2014,962.2
20 January 2014,956
19 January 2014,954.8
18 January 2014,905.7
17 January 2014,894.2
16 January 2014,913.5
15 January 2014,941.2
14 January 2014,919.3
13 January 2014,922.9
12 January 2014,939.8
11 January 2014,"1,005.30"
10 January 2014,957.8
09 January 2014,937
08 January 2014,938.8
07 January 2014,879.9
06 January 2014,"1,012.70"
05 January 2014,"1,014.70"
04 January 2014,924.7
03 January 2014,884.3
02 January 2014,856.9
01 January 2014,815.9
31 December 2013,805.9
30 December 2013,804.8
29 December 2013,785
28 December 2013,762
27 December 2013,803
26 December 2013,802
25 December 2013,707.3
24 December 2013,702.8
23 December 2013,713.2
22 December 2013,639.5
21 December 2013,640.5
20 December 2013,650
19 December 2013,732
18 December 2013,541
17 December 2013,715
16 December 2013,759.9
15 December 2013,919.9
14 December 2013,908.9
13 December 2013,936.8
12 December 2013,900
11 December 2013,919.9
10 December 2013,"1,033.70"
09 December 2013,919
08 December 2013,804
07 December 2013,697
06 December 2013,845
05 December 2013,"1,106.30"
04 December 2013,"1,237.60"
03 December 2013,"1,154.90"
02 December 2013,"1,096.60"
01 December 2013,"1,004.40"
30 November 2013,"1,205.70"
29 November 2013,"1,206.90"
28 November 2013,"1,101.40"
27 November 2013,"1,079.90"
26 November 2013,970
25 November 2013,830
24 November 2013,795
23 November 2013,832.5
22 November 2013,802
21 November 2013,764.9
20 November 2013,638
19 November 2013,645.7
18 November 2013,785.4
17 November 2013,528.3
16 November 2013,462
15 November 2013,433.9
14 November 2013,433.4
13 November 2013,434.9
12 November 2013,380
11 November 2013,363
10 November 2013,336.3
09 November 2013,367.8
08 November 2013,355
07 November 2013,309.6
06 November 2013,264.1
05 November 2013,251.3
04 November 2013,238.2
03 November 2013,224
02 November 2013,211.7
01 November 2013,213.4
31 October 2013,211.2
30 October 2013,208
29 October 2013,216
28 October 2013,206.9
27 October 2013,206.9
26 October 2013,188.6
25 October 2013,197.9
24 October 2013,207
23 October 2013,228
22 October 2013,203
21 October 2013,192.8
20 October 2013,186.1
19 October 2013,183.1
18 October 2013,168.3
17 October 2013,157.6
16 October 2013,152.8
15 October 2013,158.1
14 October 2013,151.4
13 October 2013,147.5
12 October 2013,142.9
11 October 2013,140.1
10 October 2013,140.4
09 October 2013,139.5
08 October 2013,136.5
07 October 2013,135.8
06 October 2013,137.8
05 October 2013,136.7
04 October 2013,136.8
03 October 2013,131
02 October 2013,123
01 October 2013,140.3
30 September 2013,141.9
29 September 2013,143.9
28 September 2013,142.5
27 September 2013,138.9
26 September 2013,137.1
25 September 2013,135
24 September 2013,134.8
23 September 2013,133.4
22 September 2013,134
21 September 2013,134.4
20 September 2013,133.8
19 September 2013,135.1
18 September 2013,140.4
17 September 2013,139.1
16 September 2013,139.4
15 September 2013,138.3
14 September 2013,136.7
13 September 2013,140.7
12 September 2013,139.4
11 September 2013,142.1
10 September 2013,132.6
09 September 2013,133.1
08 September 2013,126.3
07 September 2013,129
06 September 2013,121.9
05 September 2013,130.2
04 September 2013,132.5
03 September 2013,144
02 September 2013,144
01 September 2013,146
31 August 2013,141
30 August 2013,138
29 August 2013,129.3
28 August 2013,128.8
27 August 2013,131.3
26 August 2013,120.1
25 August 2013,122.1
24 August 2013,119.6
23 August 2013,118.5
22 August 2013,122
21 August 2013,123.3
20 August 2013,121.2
19 August 2013,118.5
18 August 2013,113.4
17 August 2013,112.8
16 August 2013,109
15 August 2013,110
14 August 2013,112.6
13 August 2013,109.6
12 August 2013,106.8
11 August 2013,105
10 August 2013,103
09 August 2013,102.8
08 August 2013,103.1
07 August 2013,106
06 August 2013,106.6
05 August 2013,106.7
04 August 2013,105.1
03 August 2013,104.9
02 August 2013,104.5
01 August 2013,104
31 July 2013,106.2
30 July 2013,108
29 July 2013,101.5
28 July 2013,98.8
27 July 2013,94.4
26 July 2013,96
25 July 2013,96.9
24 July 2013,95.1
23 July 2013,95.6
22 July 2013,91.6
21 July 2013,92
20 July 2013,89.8
19 July 2013,92
18 July 2013,90.1
17 July 2013,98.5
16 July 2013,97.1
15 July 2013,98.9
14 July 2013,94.4
13 July 2013,98.3
12 July 2013,94
11 July 2013,89
10 July 2013,88
09 July 2013,76.7
08 July 2013,76
07 July 2013,76.5
06 July 2013,69.7
05 July 2013,68.5
04 July 2013,80
03 July 2013,78.9
02 July 2013,90.4
01 July 2013,88.1
30 June 2013,97.5
29 June 2013,95
28 June 2013,94.7
27 June 2013,101.7
26 June 2013,104
25 June 2013,103.3
24 June 2013,102.1
23 June 2013,107.9
22 June 2013,108.2
21 June 2013,109.5
20 June 2013,111.3
19 June 2013,108.3
18 June 2013,107.3
17 June 2013,101.9
16 June 2013,99.9
15 June 2013,99.8
14 June 2013,100
13 June 2013,103.9
12 June 2013,108.8
11 June 2013,109
10 June 2013,106.3
09 June 2013,100.4
08 June 2013,107.9
07 June 2013,111
06 June 2013,119
05 June 2013,121.9
04 June 2013,121.4
03 June 2013,120.7
02 June 2013,122.5
01 June 2013,129.3
31 May 2013,128.8
30 May 2013,128.8
29 May 2013,132.3
28 May 2013,129
27 May 2013,129.8
26 May 2013,133.5
25 May 2013,132
24 May 2013,133.1
23 May 2013,126.3
22 May 2013,123.8
21 May 2013,122.9
20 May 2013,122
19 May 2013,122.5
18 May 2013,123.2
17 May 2013,123.5
16 May 2013,118.2
15 May 2013,114.2
14 May 2013,111.4
13 May 2013,118
12 May 2013,114.8
11 May 2013,115.6
10 May 2013,117.7
09 May 2013,112.8
08 May 2013,113.2
07 May 2013,109.6
06 May 2013,112.3
05 May 2013,116
04 May 2013,112.9
03 May 2013,98.1
02 May 2013,106.3
01 May 2013,116.4
30 April 2013,139.2
29 April 2013,144
28 April 2013,134.4
27 April 2013,128
26 April 2013,136.9
25 April 2013,141.7
24 April 2013,154.2
23 April 2013,143.5
22 April 2013,127.4
21 April 2013,119.2
20 April 2013,126.6
19 April 2013,118.5
18 April 2013,109
17 April 2013,93.1
16 April 2013,68.4
15 April 2013,82.4
14 April 2013,90
13 April 2013,93
12 April 2013,117
11 April 2013,124.9
10 April 2013,165
09 April 2013,230
08 April 2013,187.5
07 April 2013,162.3
06 April 2013,142.6
05 April 2013,142.3
04 April 2013,132.1
03 April 2013,135
02 April 2013,118
01 April 2013,104
31 March 2013,93
30 March 2013,92.2
29 March 2013,90.5
28 March 2013,86.2
27 March 2013,88.9
26 March 2013,78.5
25 March 2013,73.6
24 March 2013,71.5
23 March 2013,64.3
22 March 2013,69.9
21 March 2013,70.8
20 March 2013,64.5
19 March 2013,59.1
18 March 2013,51.6
17 March 2013,47.4
16 March 2013,47
15 March 2013,47
14 March 2013,47.2
13 March 2013,46.9
12 March 2013,44.3
11 March 2013,48.4
10 March 2013,46
09 March 2013,46.8
08 March 2013,44.2
07 March 2013,42
06 March 2013,41
05 March 2013,40.3
04 March 2013,36.2
03 March 2013,34.5
02 March 2013,34.3
01 March 2013,34.5
28 February 2013,33.4
27 February 2013,30.9
26 February 2013,31.1
25 February 2013,30.4
24 February 2013,29.9
23 February 2013,29.8
22 February 2013,30.3
21 February 2013,29.8
20 February 2013,29.6
19 February 2013,29.4
18 February 2013,27
17 February 2013,26.8
16 February 2013,27.2
15 February 2013,27.1
14 February 2013,27.2
13 February 2013,24.2
12 February 2013,25.2
11 February 2013,24.6
10 February 2013,24
09 February 2013,23.6
08 February 2013,22.7
07 February 2013,22.1
06 February 2013,21.2
05 February 2013,20.6
04 February 2013,20.4
03 February 2013,20.6
02 February 2013,19.6
01 February 2013,20.5
31 January 2013,20.4
30 January 2013,19.7
29 January 2013,19.5
28 January 2013,18.7
27 January 2013,17.8
26 January 2013,17.9
25 January 2013,17.4
24 January 2013,16.9
23 January 2013,17.5
22 January 2013,17.3
21 January 2013,16.8
20 January 2013,15.7
19 January 2013,15.6
18 January 2013,15.7
17 January 2013,15.5
16 January 2013,14.7
15 January 2013,14.3
14 January 2013,14.3
13 January 2013,14.1
12 January 2013,14.2
11 January 2013,14.1
10 January 2013,14.1
09 January 2013,13.8
08 January 2013,13.7
07 January 2013,13.6
06 January 2013,13.4
05 January 2013,13.4
04 January 2013,13.5
03 January 2013,13.4
02 January 2013,13.3
01 January 2013,13.3
31 December 2012,13.5
30 December 2012,13.4
29 December 2012,13.4
28 December 2012,13.4
27 December 2012,13.4
26 December 2012,13.5
25 December 2012,13.4
24 December 2012,13.4
23 December 2012,13.3
22 December 2012,13.4
21 December 2012,13.5
20 December 2012,13.5
19 December 2012,13.6
18 December 2012,13.3
17 December 2012,13.3
16 December 2012,13.3
15 December 2012,13.5
14 December 2012,13.6
13 December 2012,13.7
12 December 2012,13.7
11 December 2012,13.6
10 December 2012,13.4
09 December 2012,13.4
08 December 2012,13.4
07 December 2012,13.5
06 December 2012,13.3
05 December 2012,13.4
04 December 2012,13.4
03 December 2012,12.7
02 December 2012,12.5
01 December 2012,12.6
30 November 2012,12.6
29 November 2012,12.4
28 November 2012,12.4
27 November 2012,12.2
26 November 2012,12.3
25 November 2012,12.5
24 November 2012,12.4
23 November 2012,12.4
22 November 2012,12.4
21 November 2012,11.8
20 November 2012,11.7
19 November 2012,11.8
18 November 2012,11.6
17 November 2012,11.8
16 November 2012,11.8
15 November 2012,11.2
14 November 2012,10.9
13 November 2012,10.9
12 November 2012,11
11 November 2012,10.9
10 November 2012,10.9
09 November 2012,10.8
08 November 2012,10.9
07 November 2012,10.9
06 November 2012,10.9
05 November 2012,10.8
04 November 2012,10.8
03 November 2012,10.6
02 November 2012,10.5
01 November 2012,10.6
31 October 2012,11.2
30 October 2012,10.9
29 October 2012,10.6
28 October 2012,10.7
27 October 2012,10.3
26 October 2012,10.2
25 October 2012,10.9
24 October 2012,11.6
23 October 2012,11.6
22 October 2012,11.7
21 October 2012,11.6
20 October 2012,11.7
19 October 2012,11.7
18 October 2012,11.9
17 October 2012,11.8
16 October 2012,11.9
15 October 2012,11.8
14 October 2012,11.7
13 October 2012,11.9
12 October 2012,12
11 October 2012,12
10 October 2012,12.1
09 October 2012,11.9
08 October 2012,11.8
07 October 2012,11.8
06 October 2012,12.5
05 October 2012,12.7
04 October 2012,12.9
03 October 2012,12.9
02 October 2012,12.8
01 October 2012,12.4
30 September 2012,12.4
29 September 2012,12.4
28 September 2012,12.4
27 September 2012,12.3
26 September 2012,12.3
25 September 2012,12.2
24 September 2012,12.1
23 September 2012,12.2
22 September 2012,12.2
21 September 2012,12.4
20 September 2012,12.3
19 September 2012,12.6
18 September 2012,12.3
17 September 2012,11.9
16 September 2012,11.9
15 September 2012,11.8
14 September 2012,11.7
13 September 2012,11.4
12 September 2012,11.4
11 September 2012,11.3
10 September 2012,11.2
09 September 2012,11
08 September 2012,11
07 September 2012,11
06 September 2012,11.2
05 September 2012,11
04 September 2012,10.4
03 September 2012,10.5
02 September 2012,10.2
01 September 2012,10
31 August 2012,10.2
30 August 2012,10.8
29 August 2012,10.9
28 August 2012,10.9
27 August 2012,10.9
26 August 2012,10.6
25 August 2012,10.5
24 August 2012,10.6
23 August 2012,10.1
22 August 2012,9.8
21 August 2012,9.9
20 August 2012,10.1
19 August 2012,8
18 August 2012,11.6
17 August 2012,11.6
16 August 2012,13.5
15 August 2012,13.3
14 August 2012,12.2
13 August 2012,12
12 August 2012,11.6
11 August 2012,11.5
10 August 2012,11.4
09 August 2012,11.1
08 August 2012,11.1
07 August 2012,11.1
06 August 2012,10.9
05 August 2012,10.9
04 August 2012,11
03 August 2012,11
02 August 2012,10.5
01 August 2012,9.6
31 July 2012,9.4
30 July 2012,9.1
29 July 2012,8.7
28 July 2012,8.9
27 July 2012,8.9
26 July 2012,8.9
25 July 2012,8.8
24 July 2012,8.6
23 July 2012,8.4
22 July 2012,8.4
21 July 2012,8.9
20 July 2012,8.5
19 July 2012,8.9
18 July 2012,9.1
17 July 2012,8.8
16 July 2012,8.5
15 July 2012,7.6
14 July 2012,7.5
13 July 2012,7.7
12 July 2012,7.8
11 July 2012,7.2
10 July 2012,7.2
09 July 2012,7
08 July 2012,6.8
07 July 2012,6.8
06 July 2012,6.7
05 July 2012,6.7
04 July 2012,6.5
03 July 2012,6.4
02 July 2012,6.8
01 July 2012,6.6
30 June 2012,6.7
29 June 2012,6.7
28 June 2012,6.6
27 June 2012,6.7
26 June 2012,6.4
25 June 2012,6.3
24 June 2012,6.3
23 June 2012,6.4
22 June 2012,6.6
21 June 2012,6.7
20 June 2012,6.7
19 June 2012,6.5
18 June 2012,6.3
17 June 2012,6.2
16 June 2012,6.4
15 June 2012,6.5
14 June 2012,5.9
13 June 2012,5.9
12 June 2012,5.7
11 June 2012,5.6
10 June 2012,5.5
09 June 2012,5.6
08 June 2012,5.6
07 June 2012,5.6
06 June 2012,5.5
05 June 2012,5.4
04 June 2012,5.3
03 June 2012,5.2
02 June 2012,5.3
01 June 2012,5.3
31 May 2012,5.2
30 May 2012,5.1
29 May 2012,5.2
28 May 2012,5.1
27 May 2012,5.1
26 May 2012,5.1
25 May 2012,5.2
24 May 2012,5.1
23 May 2012,5.1
22 May 2012,5.1
21 May 2012,5.1
20 May 2012,5.1
19 May 2012,5.1
18 May 2012,5.1
17 May 2012,5.1
16 May 2012,5.1
15 May 2012,5
14 May 2012,5
13 May 2012,4.9
12 May 2012,4.9
11 May 2012,5
10 May 2012,4.8
09 May 2012,5
08 May 2012,5.1
07 May 2012,5.1
06 May 2012,5.1
05 May 2012,5.1
04 May 2012,5.1
03 May 2012,5.1
02 May 2012,5.1
01 May 2012,5
30 April 2012,4.9
29 April 2012,4.9
28 April 2012,5
27 April 2012,5.1
26 April 2012,5.1
25 April 2012,5.1
24 April 2012,5.1
23 April 2012,5
22 April 2012,5.2
21 April 2012,5.3
20 April 2012,5.3
19 April 2012,5.1
18 April 2012,5.1
17 April 2012,5
16 April 2012,4.9
15 April 2012,5
14 April 2012,5
13 April 2012,4.9
12 April 2012,4.9
11 April 2012,4.9
